MACID,DescriptionPAR,Unit,Min,Max,OrderCheck,StartTimeEffect,EndTimeEffect,EffectFlag,Status,ID,Title,Modified,Created
"132","Khối lượng CO2 ","Tấn","15","42","2","07/01/2021",,"1","1","1368",,"7/19/2021 8:48 PM","7/19/2021 8:48 PM"
"133","ÁP suất tank ","Bar","16","24","1","07/01/2021","8/30/2021 7:11 PM","1","0","1369",,"8/30/2021 5:11 AM","7/19/2021 8:48 PM"
"133","Khối lượng CO2 ","Tấn","15","42","2","07/01/2021",,"1","1","1370",,"7/19/2021 8:48 PM","7/19/2021 8:48 PM"
"133","Áp hút của máy lạnh","Bar","-0.5","2","3","07/01/2021","8/30/2021 7:11 PM","1","0","1371",,"8/30/2021 5:11 AM","7/19/2021 8:48 PM"
"133","Áp đẩy của máy lạnh","Bar","16","19","4","07/01/2021","8/30/2021 7:12 PM","1","0","1372",,"8/30/2021 5:12 AM","7/19/2021 8:48 PM"
"133","Áp dầu của máy lạnh","Bar","1.5","3.5","5","07/01/2021","8/30/2021 7:12 PM","1","0","1373",,"8/30/2021 5:12 AM","7/19/2021 8:48 PM"
"134","Nhiệt độ cài đặt.","oC","7","10","1","07/01/2021",,"1","1","1375",,"7/19/2021 8:48 PM","7/19/2021 8:48 PM"
"134","Nhiệt độ nước lạnh ra.","oC","6","15","2","07/01/2021",,"1","1","1376",,"7/19/2021 8:48 PM","7/19/2021 8:48 PM"
"134","Áp đẩy bơm nước lạnh.","bar","3.5","4.5","5","07/01/2021",,"1","1","1377",,"8/30/2021 5:16 AM","7/19/2021 8:48 PM"
"134","Nhiệt độ nước  giải nhiệt vào,","oC","28","34","3","07/01/2021","8/30/2021 7:36 PM","1","0","1378",,"8/30/2021 5:36 AM","7/19/2021 8:48 PM"
"134","Áp đẩy bơm nước giải nhiệt.","NA","1.5","3.5","5","07/01/2021",,"1","1","1379",,"7/19/2021 8:48 PM","7/19/2021 8:48 PM"
"134","Mức dầu bôi trơn","  Y=1, N=0","0","1","4","07/01/2021",,"1","1","1380",,"8/30/2021 5:16 AM","7/19/2021 8:48 PM"
"135","Nhiệt độ đầu đẩy","oC","30","65","1","07/01/2021",,"1","1","1381",,"7/19/2021 8:48 PM","7/19/2021 8:48 PM"
"135","Áp đẩy","Kpa","600","1,000","2","07/01/2021",,"1","1","1382",,"7/19/2021 8:48 PM","7/19/2021 8:48 PM"
"135","Áp hút","Kpa","250","500","3","07/01/2021",,"1","1","1383",,"7/19/2021 8:48 PM","7/19/2021 8:48 PM"
"135","Áp dầu","Kpa","500","800","4","07/01/2021","8/25/2021 11:08 PM","1","0","1384",,"8/25/2021 9:08 AM","7/19/2021 8:48 PM"
"135","% tải","%","20","100","5","07/01/2021",,"1","1","1385",,"7/19/2021 8:48 PM","7/19/2021 8:48 PM"
"136","Nhiệt độ đầu đẩy","oC","30","65","1","07/01/2021",,"1","1","1386",,"7/19/2021 8:48 PM","7/19/2021 8:48 PM"
"136","Áp đẩy","Kpa","600","1,000","2","07/01/2021",,"1","1","1387",,"7/19/2021 8:48 PM","7/19/2021 8:48 PM"
"136","Áp hút","Kpa","250","500","3","07/01/2021",,"1","1","1388",,"7/19/2021 8:48 PM","7/19/2021 8:48 PM"
"136","Áp dầu","Kpa","500","800","4","07/01/2021","8/25/2021 11:05 PM","1","0","1389",,"8/25/2021 9:05 AM","7/19/2021 8:48 PM"
"136","% tải","%","20","100","5","07/01/2021",,"1","1","1390",,"7/19/2021 8:48 PM","7/19/2021 8:48 PM"
"137","Nhiệt độ cài đặt.","oC","7","10","1","07/01/2021",,"1","1","1391",,"7/19/2021 8:48 PM","7/19/2021 8:48 PM"
"137","Nhiệt độ nước lạnh ra.","oC","6","15","2","07/01/2021",,"1","1","1392",,"7/19/2021 8:48 PM","7/19/2021 8:48 PM"
"137","Áp đẩy bơm nước lạnh.","bar","3.5","4.5","5","07/01/2021",,"1","1","1393",,"8/30/2021 5:19 AM","7/19/2021 8:48 PM"
"137","Nhiệt độ nước  giải nhiệt vào,","oC","28","34","3","07/01/2021",,"1","1","1394",,"8/30/2021 5:18 AM","7/19/2021 8:48 PM"
"137","Áp đẩy bơm nước giải nhiệt.",,"1.5","3.5","6","07/01/2021",,"1","1","1395",,"8/30/2021 5:19 AM","7/19/2021 8:48 PM"
"137","Mức dầu bôi trơn","  Y=1, N=0","0","1","4","07/01/2021",,"1","1","1396",,"8/30/2021 5:19 AM","7/19/2021 8:48 PM"
"138","Nhiệt độ đầu đẩy","oC","30","65","1","07/01/2021",,"1","1","1397",,"7/19/2021 8:48 PM","7/19/2021 8:48 PM"
"138","Áp đẩy","Kpa","600","1,000","2","07/01/2021",,"1","1","1398",,"7/19/2021 8:48 PM","7/19/2021 8:48 PM"
"138","Áp hút","Kpa","250","500","3","07/01/2021",,"1","1","1399",,"7/19/2021 8:48 PM","7/19/2021 8:48 PM"
"138","Áp dầu","Kpa","500","800","4","07/01/2021","8/25/2021 11:06 PM","1","0","1400",,"8/25/2021 9:06 AM","7/19/2021 8:48 PM"
"138","% tải","%","20","100","5","07/01/2021",,"1","1","1401",,"7/19/2021 8:48 PM","7/19/2021 8:48 PM"
"139","Nhiệt độ đầu đẩy","oC","30","65","1","07/01/2021",,"1","1","1402",,"7/19/2021 8:48 PM","7/19/2021 8:48 PM"
"139","Áp đẩy","Kpa","600","1,000","2","07/01/2021",,"1","1","1403",,"7/19/2021 8:48 PM","7/19/2021 8:48 PM"
"139","Áp hút","Kpa","250","500","3","07/01/2021",,"1","1","1404",,"7/19/2021 8:48 PM","7/19/2021 8:48 PM"
"139","Áp dầu","Kpa","500","800","4","07/01/2021","8/25/2021 11:07 PM","1","0","1405",,"8/25/2021 9:07 AM","7/19/2021 8:48 PM"
"139","% tải","%","20","100","5","07/01/2021",,"1","1","1406",,"7/19/2021 8:48 PM","7/19/2021 8:48 PM"
"140","Áp cấp "," bar","2.5","3.5","1","07/01/2021",,"1","1","1407",,"7/19/2021 8:48 PM","7/19/2021 8:48 PM"
"140","Nhiệt độ nước cấp"," oC","25","30","2","07/01/2021","8/25/2021 11:04 PM","1","0","1408",,"8/25/2021 9:04 AM","7/19/2021 8:48 PM"
"140","Mức Tanks","m3","12","16","3","07/01/2021",,"1","1","1409",,"7/19/2021 8:48 PM","7/19/2021 8:48 PM"
"141","Áp đẩy DP","MpaG","1","1.4","1","07/01/2021",,"1","1","1410",,"9/11/2021 7:03 AM","7/19/2021 8:48 PM"
"141","Áp hút SP","MpaG","0.16","2.5","2","07/01/2021","9/14/2021 2:04 PM","1","0","1411",,"9/14/2021 12:04 AM","7/19/2021 8:48 PM"
"141","Áp dầu OP","MpaG","2.4","3","3","07/01/2021","9/14/2021 2:04 PM","1","0","1412",,"9/14/2021 12:04 AM","7/19/2021 8:48 PM"
"141","Chênh áp trước và sau lọc dầu ∆FP","Mpag","0","0.9","4","07/01/2021","9/11/2021 9:08 PM","1","0","1413",,"9/11/2021 7:08 AM","7/19/2021 8:48 PM"
"141","Nhiệt độ dầu (OT)","oC","35","58","5","07/01/2021",,"1","1","1414",,"9/16/2021 4:12 AM","7/19/2021 8:48 PM"
"141","Chênh áp khoang nén và hút (∆P)","MpaG","-5","5","6","07/01/2021","9/11/2021 9:17 PM","1","0","1415",,"9/11/2021 7:17 AM","7/19/2021 8:48 PM"
"141","Nhiệt độ môi chất đầu đẩy (DT)"," oC","60","86","8","07/01/2021",,"1","1","1416",,"9/11/2021 7:18 AM","7/19/2021 8:48 PM"
"141","% tải","%","0","98","9","07/01/2021",,"1","1","1417",,"9/11/2021 7:19 AM","7/19/2021 8:48 PM"
"141","Dòng điện motor (MA)","Amp","0","72","10","07/01/2021",,"1","1","1418",,"9/11/2021 7:19 AM","7/19/2021 8:48 PM"
"141","Nhiệt độ motor","oC","50","70","12","07/01/2021","9/11/2021 9:19 PM","1","0","1419",,"9/11/2021 7:19 AM","7/19/2021 8:48 PM"
"142","Áp đẩy DP","MpaG","1","1.4","1","07/01/2021",,"1","1","1420",,"9/11/2021 8:04 AM","7/19/2021 8:48 PM"
"142","Áp hút SP","MpaG","0.16","2.5","2","07/01/2021","9/14/2021 3:17 PM","1","0","1421",,"9/14/2021 1:17 AM","7/19/2021 8:48 PM"
"142","Áp dầu OP"," bar","2.4","3","3","07/01/2021","9/14/2021 3:18 PM","1","0","1422",,"9/14/2021 1:18 AM","7/19/2021 8:48 PM"
"142","Chênh áp trước và sau lọc dầu ΔFP ","Mpag","0","0.9","4","07/01/2021","9/11/2021 10:05 PM","1","0","1423",,"9/11/2021 8:05 AM","7/19/2021 8:48 PM"
"142","Nhiệt độ dầu (ST)","oC","-5","5","5","07/01/2021","9/14/2021 3:21 PM","1","0","1424",,"9/14/2021 1:21 AM","7/19/2021 8:48 PM"
"142","Nhiệt độ môi chất đầu hút (ST)"," oC","60","86","7","07/01/2021","9/13/2021 4:33 PM","1","0","1425",,"9/13/2021 2:33 AM","7/19/2021 8:48 PM"
"142","Nhiệt độ môi chất đầu đẩy (DT)"," oC","0","86","8","07/01/2021","9/13/2021 4:34 PM","1","0","1426",,"9/13/2021 2:34 AM","7/19/2021 8:48 PM"
"142","% tải","%","0","98","9","07/01/2021",,"1","1","1427",,"9/13/2021 2:34 AM","7/19/2021 8:48 PM"
"142","Dòng điện motor (MA)","Amp","0","72","10","07/01/2021",,"1","1","1428",,"9/13/2021 2:34 AM","7/19/2021 8:48 PM"
"142","Nhiệt độ motor","oC","50","70","12","07/01/2021","9/13/2021 4:34 PM","1","0","1429",,"9/13/2021 2:34 AM","7/19/2021 8:48 PM"
"143","Áp đẩy","bar","1","1.4","1","07/01/2021","9/13/2021 5:26 PM","1","0","1430",,"9/13/2021 3:26 AM","7/19/2021 8:48 PM"
"143","Áp hút","bar","1.6","2.5","2","07/01/2021","9/13/2021 5:26 PM","1","0","1431",,"9/13/2021 3:26 AM","7/19/2021 8:48 PM"
"143","Áp dầu"," bar","2.4","3","3","07/01/2021",,"1","1","1432",,"8/14/2021 2:50 AM","7/19/2021 8:48 PM"
"143","Chênh áp trước và sau lọc dầu","bar","0","0.9","4","07/01/2021",,"1","1","1433",,"9/13/2021 3:27 AM","7/19/2021 8:48 PM"
"143","Nhiệt độ dầu","oC","-5","5","5","07/01/2021","9/13/2021 5:27 PM","1","0","1434",,"9/13/2021 3:27 AM","7/19/2021 8:48 PM"
"143","Nhiệt độ môi chất đầu hút"," oC","60","86","6","07/01/2021","9/13/2021 5:27 PM","1","0","1435",,"9/13/2021 3:27 AM","7/19/2021 8:48 PM"
"143","Nhiệt độ môi chất đầu đẩy"," oC",,,"7","07/01/2021","9/13/2021 5:28 PM","1","0","1436",,"9/13/2021 3:28 AM","7/19/2021 8:48 PM"
"143","% tải","%","0","98","8","07/01/2021",,"1","1","1437",,"8/14/2021 2:50 AM","7/19/2021 8:48 PM"
"143","Dòng điện motor","Amp","0","72","9","07/01/2021","9/13/2021 5:28 PM","1","0","1438",,"9/13/2021 3:28 AM","7/19/2021 8:48 PM"
"143","Nhiệt độ motor","oC","50","70","10","07/01/2021","9/13/2021 5:28 PM","1","0","1439",,"9/13/2021 3:28 AM","7/19/2021 8:48 PM"
"144","Áp đẩy","bar","1","1.4","1","07/01/2021","9/13/2021 5:43 PM","1","0","1440",,"9/13/2021 3:43 AM","7/19/2021 8:48 PM"
"144","Áp hút","bar","1.6","2.5","2","07/01/2021","9/13/2021 5:43 PM","1","0","1441",,"9/13/2021 3:43 AM","7/19/2021 8:48 PM"
"144","Áp dầu"," bar","2.4","3","3","07/01/2021",,"1","1","1442",,"8/14/2021 2:53 AM","7/19/2021 8:48 PM"
"144","Chênh áp trước và sau lọc dầu","bar","0","0.9","4","07/01/2021",,"1","1","1443",,"9/13/2021 3:43 AM","7/19/2021 8:48 PM"
"144","Nhiệt độ dầu","oC","35","58","5","07/01/2021",,"1","1","1444",,"8/14/2021 2:53 AM","7/19/2021 8:48 PM"
"144","Nhiệt độ môi chất đầu hút"," oC","-5","5","6","07/01/2021",,"1","1","1445",,"8/14/2021 2:53 AM","7/19/2021 8:48 PM"
"144","Nhiệt độ môi chất đầu đẩy"," oC","60","86","7","07/01/2021",,"1","1","1446",,"8/14/2021 2:53 AM","7/19/2021 8:48 PM"
"144","% tải","%","0","98","8","07/01/2021",,"1","1","1447",,"8/14/2021 2:53 AM","7/19/2021 8:48 PM"
"144","Dòng điện motor","Amp","0","72","9","07/01/2021","9/13/2021 5:44 PM","1","0","1448",,"9/13/2021 3:44 AM","7/19/2021 8:48 PM"
"144","Nhiệt độ motor","oC","50","70","10","07/01/2021","9/13/2021 5:44 PM","1","0","1449",,"9/13/2021 3:44 AM","7/19/2021 8:48 PM"
"145","Áp đẩy","bar","1","1.4","1","07/01/2021","9/14/2021 3:23 PM","1","0","1450",,"9/14/2021 1:23 AM","7/19/2021 8:48 PM"
"145","Áp hút","bar","1.6","2.5","2","07/01/2021","9/14/2021 3:24 PM","1","0","1451",,"9/14/2021 1:24 AM","7/19/2021 8:48 PM"
"145","Áp dầu"," bar","2.4","3","3","07/01/2021",,"1","1","1452",,"8/14/2021 4:29 AM","7/19/2021 8:48 PM"
"145","Chênh áp trước và sau lọc dầu","bar","0","0.9","4","07/01/2021",,"1","1","1453",,"9/14/2021 5:52 AM","7/19/2021 8:48 PM"
"145","Nhiệt độ dầu","oC","35","58","5","07/01/2021",,"1","1","1454",,"8/14/2021 4:29 AM","7/19/2021 8:48 PM"
"145","Nhiệt độ môi chất đầu hút"," oC","-5","5","6","07/01/2021",,"1","1","1455",,"8/14/2021 4:29 AM","7/19/2021 8:48 PM"
"145","Nhiệt độ môi chất đầu đẩy"," oC","60","86","7","07/01/2021",,"1","1","1456",,"8/14/2021 4:29 AM","7/19/2021 8:48 PM"
"145","% tải","%","0","98","8","07/01/2021",,"1","1","1457",,"8/14/2021 4:29 AM","7/19/2021 8:48 PM"
"145","Dòng điện motor","Amp","0","72","9","07/01/2021","9/14/2021 3:24 PM","1","0","1458",,"9/14/2021 1:24 AM","7/19/2021 8:48 PM"
"145","Nhiệt độ motor","oC","50","70","10","07/01/2021","9/14/2021 3:24 PM","1","0","1459",,"9/14/2021 1:24 AM","7/19/2021 8:48 PM"
"146","Nhiệt độ Glycol cấp ","oC","-7","-1","1","07/01/2021","9/14/2021 3:26 PM","1","0","1461",,"9/14/2021 1:26 AM","7/19/2021 8:48 PM"
"146","Nhiệt độ Glycol hồi tank","oC","1","10","2","07/01/2021","9/14/2021 3:37 PM","1","0","1462",,"9/14/2021 1:37 AM","7/19/2021 8:48 PM"
"146","Áp suất bơm cấp GP03 ","bar","3","3.5","3","07/01/2021",,"1","1","1463",,"8/14/2021 4:31 AM","7/19/2021 8:48 PM"
"146","Nhiệt độ motor GP03","oC","50","70","4","07/01/2021","9/13/2021 4:46 PM","1","0","1464",,"9/13/2021 2:46 AM","7/19/2021 8:48 PM"
"146","Áp suất bơm cấp GP04","bar","3","3.5","5","07/01/2021",,"1","1","1465",,"8/14/2021 4:31 AM","7/19/2021 8:48 PM"
"146","Nhiệt độ motor GP04","oC","50","70","6","07/01/2021","9/13/2021 4:46 PM","1","0","1466",,"9/13/2021 2:46 AM","7/19/2021 8:48 PM"
"146","Áp suất bơm cấp GP06","bar","3","3.5","7","07/01/2021",,"1","1","1467",,"8/14/2021 4:31 AM","7/19/2021 8:48 PM"
"146","Nhiệt độ motor GP06","oC","50","70","8","07/01/2021","9/13/2021 4:47 PM","1","0","1468",,"9/13/2021 2:47 AM","7/19/2021 8:48 PM"
"146","Áp suất bơm tuần hoàn GP01","bar","0.7","1.5","9","07/01/2021",,"1","1","1469",,"8/14/2021 4:31 AM","7/19/2021 8:48 PM"
"146","Nhiệt độ motor GP01","oC","50","70","10","07/01/2021","9/13/2021 4:47 PM","1","0","1470",,"9/13/2021 2:47 AM","7/19/2021 8:48 PM"
"146","Áp suất bơm tuần hoàn GP02","bar","0.7","1.5","11","07/01/2021",,"1","1","1471",,"8/14/2021 4:31 AM","7/19/2021 8:48 PM"
"146","Nhiệt độ motor GP02","oC","50","70","12","07/01/2021","9/13/2021 4:48 PM","1","0","1472",,"9/13/2021 2:48 AM","7/19/2021 8:48 PM"
"146","Áp suất bơm tuần hoàn GP05","bar","0.7","1.5","13","07/01/2021",,"1","1","1473",,"8/14/2021 4:31 AM","7/19/2021 8:48 PM"
"146","Nhiệt độ motor GP05","oC","50","70","14","07/01/2021","9/13/2021 4:48 PM","1","0","1474",,"9/13/2021 2:48 AM","7/19/2021 8:48 PM"
"146","Áp bơm cấp line Z no.01","bar","1","2.5","15","07/01/2021",,"1","1","1475",,"9/14/2021 5:57 AM","7/19/2021 8:48 PM"
"146","Nhiệt độ motor Z no.01","oC","50","70","16","07/01/2021","9/13/2021 5:25 PM","1","0","1476",,"9/13/2021 3:25 AM","7/19/2021 8:48 PM"
"146","Áp bơm cấp line Z no.02","bar","1","2.5","17","07/01/2021",,"1","1","1477",,"9/14/2021 5:57 AM","7/19/2021 8:48 PM"
"146","Mức glycol trong tank ","m3","27","37","19","07/01/2021","9/13/2021 4:49 PM","1","0","1478",,"9/13/2021 2:49 AM","7/19/2021 8:48 PM"
"146","Mức glycol trong tank ","cm","281","411","20","07/01/2021","9/13/2021 4:49 PM","1","0","1479",,"9/13/2021 2:49 AM","7/19/2021 8:48 PM"
"147","Nhiệt độ nước cấp ","oC","4","12","1","07/01/2021","9/13/2021 5:51 PM","1","0","1480",,"9/13/2021 3:52 AM","7/19/2021 8:48 PM"
"147","Nhiệt độ nước hồi tank","oC","5","8","2","07/01/2021",,"1","1","1481",,"8/14/2021 4:32 AM","7/19/2021 8:48 PM"
"147","Áp nước cấp","bar","2","5","4","07/01/2021",,"1","1","1482",,"9/13/2021 3:53 AM","7/19/2021 8:48 PM"
"147","Bơm 1","bar","2","5","5","07/01/2021",,"1","1","1483",,"9/13/2021 3:53 AM","7/19/2021 8:48 PM"
"147","Nhiệt độ motor 1","oC","50","70","6","07/01/2021","9/13/2021 5:53 PM","1","0","1484",,"9/13/2021 3:53 AM","7/19/2021 8:48 PM"
"147","Bơm 2","bar","2","5","7","07/01/2021",,"1","1","1485",,"9/13/2021 3:53 AM","7/19/2021 8:48 PM"
"147","Nhiệt độ motor","oC","50","70","8","07/01/2021","9/13/2021 5:53 PM","1","0","1486",,"9/13/2021 3:53 AM","7/19/2021 8:48 PM"
"147","Bơm 3","bar","2","5","9","07/01/2021",,"1","1","1487",,"9/13/2021 3:53 AM","7/19/2021 8:48 PM"
"147","Nhiệt độ motor 3","oC","50","70","10","07/01/2021","9/13/2021 5:54 PM","1","0","1488",,"9/13/2021 3:54 AM","7/19/2021 8:48 PM"
"147","Bơm 4","bar","2","5","11","07/01/2021",,"1","1","1489",,"9/13/2021 3:54 AM","7/19/2021 8:48 PM"
"147","Nhiệt độ motor 4","oC","50","70","12","07/01/2021","9/13/2021 5:54 PM","1","0","1490",,"9/13/2021 3:54 AM","7/19/2021 8:48 PM"
"148","Bơm 1","bar","1","5","1","07/01/2021",,"1","1","1491",,"8/14/2021 5:20 AM","7/19/2021 8:48 PM"
"148","Nhiệt độ motor 1","oC","50","70","2","07/01/2021","9/13/2021 6:04 PM","1","0","1492",,"9/13/2021 4:04 AM","7/19/2021 8:48 PM"
"148","Bơm 2","bar","1","5","3","07/01/2021",,"1","1","1493",,"8/14/2021 5:20 AM","7/19/2021 8:48 PM"
"148","Nhiệt độ motor 2","oC","50","70","4","07/01/2021","9/13/2021 6:05 PM","1","0","1494",,"9/13/2021 4:05 AM","7/19/2021 8:48 PM"
"148","Bơm 3","bar","1","5","5","07/01/2021",,"1","1","1495",,"8/14/2021 5:20 AM","7/19/2021 8:48 PM"
"148","Nhiệt độ motor","oC","50","70","6","07/01/2021","9/13/2021 6:05 PM","1","0","1496",,"9/13/2021 4:05 AM","7/19/2021 8:48 PM"
"148","Bơm 4","bar","1","5","7","07/01/2021",,"1","1","1497",,"8/14/2021 5:20 AM","7/19/2021 8:48 PM"
"148","Nhiệt độ motor 4","oC","50","70","8","07/01/2021","9/13/2021 6:05 PM","1","0","1498",,"9/13/2021 4:05 AM","7/19/2021 8:48 PM"
"149","Bơm 1","bar","1","5","4","07/01/2021","9/13/2021 6:09 PM","1","0","1499",,"9/13/2021 4:09 AM","7/19/2021 8:48 PM"
"149","Nhiệt độ motor","oC","50","70","5","07/01/2021","9/13/2021 6:09 PM","1","0","1500",,"9/13/2021 4:09 AM","7/19/2021 8:48 PM"
"149","Bơm 2","bar","1","5","6","07/01/2021","9/13/2021 6:10 PM","1","0","1501",,"9/13/2021 4:10 AM","7/19/2021 8:48 PM"
"149","Nhiệt độ motor 1","oC","50","70","5","07/01/2021","9/13/2021 6:10 PM","1","0","1502",,"9/13/2021 4:10 AM","7/19/2021 8:48 PM"
"149","Bơm 3","bar","1","5","5","07/01/2021","9/13/2021 6:11 PM","1","0","1503",,"9/13/2021 4:11 AM","7/19/2021 8:48 PM"
"149","Nhiệt độ motor 3","oC","50","70","9","07/01/2021","9/13/2021 6:11 PM","1","0","1504",,"9/13/2021 4:11 AM","7/19/2021 8:48 PM"
"149","Bơm 4","bar","1","5","10","07/01/2021","9/13/2021 6:11 PM","1","0","1505",,"9/13/2021 4:11 AM","7/19/2021 8:48 PM"
"149","Nhiệt độ motor 4","oC","50","70","11","07/01/2021","9/13/2021 6:15 PM","1","0","1506",,"9/13/2021 4:15 AM","7/19/2021 8:48 PM"
"150","Mức dầu trong bồn","cm","3,000","3,600","1","07/01/2021",,"1","1","1507",,"8/25/2021 1:51 AM","7/19/2021 8:48 PM"
"151","Áp hơi tại bộ góp"," bar","8","8","1","07/01/2021","9/14/2021 3:57 PM","1","0","1508",,"9/14/2021 1:57 AM","7/19/2021 8:48 PM"
"151","Mực nước tại tank nước cấp ","%","95","95","2","07/01/2021","9/14/2021 3:57 PM","1","0","1509",,"9/14/2021 1:57 AM","7/19/2021 8:48 PM"
"151","Mức bồn Feed Water","%","95","95","3","07/01/2021","9/14/2021 3:57 PM","1","0","1510",,"9/14/2021 1:57 AM","7/19/2021 8:48 PM"
"151","Nhiệt độ nước bồn cấp"," oC","110","99","4","07/01/2021","9/14/2021 3:58 PM","1","0","1511",,"9/14/2021 1:58 AM","7/19/2021 8:48 PM"
"152","Áp Lò","Bar","7","8","1","07/01/2021",,"1","1","1515",,"8/14/2021 5:37 AM","7/19/2021 8:48 PM"
"152","Áp đẩy bơm dầu"," bar","0.5","2","2","07/01/2021",,"1","1","1516",,"8/14/2021 5:37 AM","7/19/2021 8:48 PM"
"152","Áp hồi bơm dầu"," bar","0.5","2","3","07/01/2021",,"1","1","1517",,"8/14/2021 5:37 AM","7/19/2021 8:48 PM"
"152","Áp suất steam tán sương"," bar","0.5","2","4","07/01/2021",,"1","1","1518",,"8/14/2021 5:37 AM","7/19/2021 8:48 PM"
"152","Áp suất Gas","bar","0.5","1.5","5","07/01/2021",,"1","1","1519",,"8/14/2021 5:37 AM","7/19/2021 8:48 PM"
"152","Nhiệt độ khói thải"," oC","150","250","6","07/01/2021",,"1","1","1520",,"8/14/2021 5:37 AM","7/19/2021 8:48 PM"
"152","Áp bơm cấp vào lò","bar",,,"8","07/01/2021","9/14/2021 4:02 PM","1","0","1521",,"9/14/2021 2:02 AM","7/19/2021 8:48 PM"
"152","Nhiệt độ bơm dầu OTP1"," oC",,,"9","07/01/2021","9/14/2021 4:02 PM","1","0","1522",,"9/14/2021 2:02 AM","7/19/2021 8:48 PM"
"152","Nhiệt độ bơm dầu OTP2","oC",,,"10","07/01/2021","9/14/2021 4:03 PM","1","0","1523",,"9/14/2021 2:03 AM","7/19/2021 8:48 PM"
"152","Nhiệt độ bơm nước cấp lò A","oC","10.5","12","11","07/01/2021","9/14/2021 4:03 PM","1","0","1524",,"9/14/2021 2:03 AM","7/19/2021 8:48 PM"
"152","Nhiệt độ bơm nước cấp lò B","oC",,,"12","07/01/2021","9/14/2021 4:04 PM","1","0","1526",,"9/14/2021 2:04 AM","7/19/2021 8:48 PM"
"152","Nhiệt độ motor quạt đầu đốt","oC","7","12","13","07/01/2021","9/14/2021 4:04 PM","1","0","1527",,"9/14/2021 2:04 AM","7/19/2021 8:48 PM"
"153","Áp Lò","Bar","7","8","1","07/01/2021",,"1","1","1530",,"8/14/2021 6:00 AM","7/19/2021 8:48 PM"
"153","Áp đẩy bơm dầu"," bar","0.5","2","2","07/01/2021",,"1","1","1531",,"8/14/2021 6:00 AM","7/19/2021 8:48 PM"
"153","Áp hồi bơm dầu"," bar","0.5","2","3","07/01/2021",,"1","1","1532",,"8/14/2021 6:00 AM","7/19/2021 8:48 PM"
"153","Áp suất steam tán sương"," bar","0.5","2","4","07/01/2021",,"1","1","1533",,"8/14/2021 6:00 AM","7/19/2021 8:48 PM"
"153","Áp suất Gas","bar","0.5","1.5","5","07/01/2021",,"1","1","1534",,"8/14/2021 6:00 AM","7/19/2021 8:48 PM"
"153","Nhiệt độ khói thải"," oC","150","250","6","07/01/2021",,"1","1","1535",,"8/14/2021 6:00 AM","7/19/2021 8:48 PM"
"153","Mực nước tại ống thủy sáng","  Y=1, N=0",,,"7","07/01/2021","9/14/2021 4:06 PM","1","0","1536",,"9/14/2021 2:06 AM","7/19/2021 8:48 PM"
"153","Áp bơm cấp vào lò","bar",,,"8","07/01/2021","9/14/2021 4:07 PM","1","0","1537",,"9/14/2021 2:07 AM","7/19/2021 8:48 PM"
"153","Nhiệt độ bơm dầu OTP1","oC",,,"9","07/01/2021","9/14/2021 4:07 PM","1","0","1538",,"9/14/2021 2:07 AM","7/19/2021 8:48 PM"
"153","Nhiệt độ bơm dầu OTP2","oC","10.5","12","10","07/01/2021","9/14/2021 4:07 PM","1","0","1539",,"9/14/2021 2:07 AM","7/19/2021 8:48 PM"
"153","Nhiệt độ bơm nước cấp lò A","oC","500","5,000","11","07/01/2021","9/14/2021 4:10 PM","1","0","1540",,"9/14/2021 2:10 AM","7/19/2021 8:48 PM"
"153","Nhiệt độ bơm nước cấp lò B","oC",,,"12","07/01/2021","9/14/2021 4:11 PM","1","0","1541",,"9/14/2021 2:12 AM","7/19/2021 8:48 PM"
"153","Nhiệt độ motor quạt đầu đốt","oC","7","12","13","07/01/2021","9/14/2021 4:12 PM","1","0","1542",,"9/14/2021 2:12 AM","7/19/2021 8:48 PM"
"154","Áp Lò","Bar","7","8","1","07/01/2021",,"1","1","1545",,"8/14/2021 6:02 AM","7/19/2021 8:48 PM"
"154","Áp đẩy bơm dầu"," bar","0.5","2","2","07/01/2021",,"1","1","1546",,"8/14/2021 6:02 AM","7/19/2021 8:48 PM"
"154","Áp hồi bơm dầu"," bar","0.5","2","3","07/01/2021",,"1","1","1547",,"8/14/2021 6:02 AM","7/19/2021 8:48 PM"
"154","Áp suất steam tán sương"," bar","0.5","2","4","07/01/2021",,"1","1","1548",,"8/14/2021 6:02 AM","7/19/2021 8:48 PM"
"154","Áp suất Gas","bar","0.5","1.5","5","07/01/2021",,"1","1","1549",,"8/14/2021 6:02 AM","7/19/2021 8:48 PM"
"154","Nhiệt độ khói thải"," oC","150","250","6","07/01/2021",,"1","1","1550",,"8/14/2021 6:02 AM","7/19/2021 8:48 PM"
"154","Mực nước tại ống thủy sáng","  Y=1, N=0",,,"7","07/01/2021","9/14/2021 4:36 PM","1","0","1551",,"9/14/2021 2:36 AM","7/19/2021 8:48 PM"
"154","Áp bơm cấp vào lò","bar",,,"8","07/01/2021","9/14/2021 4:36 PM","1","0","1552",,"9/14/2021 2:36 AM","7/19/2021 8:48 PM"
"154","Nhiệt độ bơm dầu OTP1","oC",,,"9","07/01/2021","9/14/2021 4:37 PM","1","0","1553",,"9/14/2021 2:37 AM","7/19/2021 8:48 PM"
